Latitude,Longitude,Beat,District,Ward,Community Area,Hour,DayOfWeek,Month,Year,Location_Description_Clean,TimeOfDay,Season,Arrest_Target
41.948507870497636,-87.81910541559579,1832,4,25,36,8,6,11,2022,PARKING LOT,Night,Summer,0
41.95124204199356,-87.73876692110484,1295,8,46,65,20,4,4,2023,APARTMENT,Evening,Spring,0
41.77974557560988,-87.56396399741713,1008,2,4,45,20,0,1,2023,APARTMENT,Night,Spring,1
41.74679592213225,-87.81279359402673,960,14,32,9,22,5,6,2022,STREET,Afternoon,Summer,0
42.00468057773926,-87.86329562158099,887,15,44,37,16,2,8,2019,PARKING LOT,Afternoon,Winter,0
42.00505669733959,-87.89191793888111,689,9,15,1,0,4,10,2023,PARKING LOT,Afternoon,Spring,0
42.03353615929005,-87.81596327072441,1055,2,26,66,3,6,4,2022,RESIDENCE,Night,Spring,0
42.05662027627824,-87.59897836083198,789,17,42,63,22,2,10,2021,APARTMENT,Morning,Summer,1
41.85567119943047,-87.73776813566214,638,10,11,43,14,3,8,2018,SIDEWALK,Afternoon,Summer,1
41.8507581473436,-87.84763327833791,1243,9,9,28,11,6,11,2020,STREET,Evening,Summer,0
41.999147589483385,-87.87521675017561,1404,2,11,31,16,5,10,2023,APARTMENT,Evening,Spring,0
41.92498196538888,-87.80027173557033,1431,24,2,69,11,0,3,2022,RESIDENCE,Morning,Winter,0
41.95098343862885,-87.52703403220143,807,19,45,8,15,0,11,2019,STREET,Evening,Winter,0
41.99789633471805,-87.79563797933449,1400,17,27,34,12,5,7,2023,SIDEWALK,Night,Winter,0
42.04500267090879,-87.50534416582042,1653,11,26,49,10,1,3,2020,STREET,Afternoon,Spring,0
41.76899757842577,-87.73164629490559,394,17,8,58,14,1,6,2019,APARTMENT,Night,Summer,1
41.787791476319974,-87.86937623676944,1906,10,21,75,15,2,4,2020,SIDEWALK,Evening,Winter,0
41.64699096992044,-87.54898695869292,152,18,21,47,5,3,6,2020,RESIDENCE,Night,Winter,0
41.88914007049809,-87.74284008208933,905,23,8,25,10,2,7,2018,STREET,Morning,Winter,1
41.617971136898376,-87.63064789542297,1555,6,1,3,14,4,8,2023,APARTMENT,Night,Spring,0
41.83279900906623,-87.50732978755588,151,16,38,45,4,0,6,2023,RESIDENCE,Evening,Summer,0
41.87132231735379,-87.92742109235601,827,18,13,52,2,2,4,2023,SIDEWALK,Evening,Fall,0
41.743270626064145,-87.9064874480956,171,20,9,34,1,2,9,2020,STREET,Afternoon,Summer,0
41.89541663028451,-87.62579446634176,127,18,28,69,0,5,7,2021,PARKING LOT,Night,Summer,0
41.61525012496953,-87.82317874851704,568,1,6,8,14,6,9,2021,APARTMENT,Morning,Summer,0
41.61867409437461,-87.86706437137246,863,3,47,27,1,0,3,2021,APARTMENT,Afternoon,Winter,0
42.01130028032983,-87.93228715408112,985,15,23,63,19,0,5,2019,PARKING LOT,Evening,Summer,1
41.780095320705634,-87.94016897960621,1011,20,48,25,5,1,1,2018,RESIDENCE,Night,Winter,0
41.66353025632594,-87.6014814785961,646,10,36,58,11,1,11,2019,APARTMENT,Morning,Spring,0
41.861121630027405,-87.8895049576837,1524,21,17,48,20,0,12,2023,RESIDENCE,Evening,Fall,0
41.98499677654931,-87.73952572281299,300,5,9,1,15,6,8,2023,SIDEWALK,Evening,Spring,0
41.70791051374842,-87.67734643316923,1884,15,12,8,13,2,1,2022,PARKING LOT,Afternoon,Spring,0
41.911445237909504,-87.75724168974402,1734,23,22,21,3,4,1,2023,RESIDENCE,Evening,Fall,0
41.64267373249689,-87.93780200644869,919,14,12,29,7,2,7,2021,SIDEWALK,Morning,Summer,0
41.625840860584304,-87.59742432383544,1589,15,6,30,11,6,11,2018,STREET,Morning,Summer,1
41.865677315784076,-87.94526904895626,1775,10,44,3,22,4,8,2021,APARTMENT,Afternoon,Winter,0
41.870317560805056,-87.60714954753013,1718,24,9,7,13,0,3,2018,PARKING LOT,Afternoon,Summer,0
41.918714950749106,-87.54801297779534,659,9,37,11,19,5,2,2019,STREET,Morning,Fall,1
41.96304566686133,-87.75522203552427,1913,12,3,32,12,4,7,2023,STREET,Afternoon,Spring,0
42.08792603973127,-87.70900588710599,478,7,34,59,4,1,10,2019,STREET,Evening,Summer,0
41.8581501741506,-87.73535747332205,1883,5,8,12,11,5,5,2021,RESIDENCE,Morning,Winter,1
41.76147823647062,-87.77485612161945,1300,24,10,38,9,6,1,2020,APARTMENT,Afternoon,Spring,0
41.99759309738435,-87.55065895908334,1175,10,47,24,20,0,2,2018,PARKING LOT,Morning,Spring,0
41.73541612563104,-87.5477299201985,178,8,41,65,18,6,3,2023,APARTMENT,Evening,Winter,0
41.81948571035282,-87.79888263591131,1508,22,42,18,12,3,6,2022,APARTMENT,Afternoon,Spring,0
41.63922819067113,-87.67321861069338,933,20,43,46,8,4,1,2020,APARTMENT,Morning,Winter,0
41.61267537170773,-87.53289159703436,1699,16,9,56,10,4,8,2019,SIDEWALK,Evening,Winter,0
42.081324207338966,-87.5170736754764,1131,12,14,63,4,6,2,2018,SIDEWALK,Afternoon,Fall,0
42.0179900602561,-87.72096843181008,1337,9,37,7,12,5,5,2020,SIDEWALK,Morning,Fall,0
41.94798710304685,-87.74622883762206,124,10,27,66,9,3,8,2022,SIDEWALK,Evening,Summer,1
41.804476472207135,-87.82458755783216,549,16,41,40,17,3,5,2020,APARTMENT,Evening,Fall,0
41.68664716003543,-87.51850765706432,867,10,32,54,14,0,8,2022,APARTMENT,Evening,Spring,0
41.678218521335545,-87.88573356298721,854,9,4,31,19,5,6,2019,PARKING LOT,Night,Summer,1
41.7251214490823,-87.68907669077852,1580,3,2,52,11,2,7,2018,PARKING LOT,Evening,Summer,0
41.874613332353064,-87.82285237961662,1584,19,33,31,3,3,8,2019,PARKING LOT,Evening,Winter,0
41.95729796135003,-87.8244462693435,297,11,21,34,4,6,3,2018,PARKING LOT,Afternoon,Fall,0
41.93009868835887,-87.76776413568072,1217,6,1,7,7,4,12,2020,PARKING LOT,Night,Winter,1
41.739966948472976,-87.50054317888295,1842,6,44,16,4,3,5,2019,SIDEWALK,Evening,Summer,0
42.0774326403316,-87.92526516192208,536,15,11,22,0,6,10,2018,APARTMENT,Afternoon,Winter,1
41.96894845834789,-87.68965618180842,1650,15,1,53,17,0,7,2023,PARKING LOT,Afternoon,Spring,0
41.8771770262557,-87.91284252888413,789,13,46,17,18,0,9,2022,RESIDENCE,Morning,Spring,0
41.90586037311718,-87.88046562650428,1501,22,11,4,18,4,6,2018,PARKING LOT,Morning,Summer,0
41.809800031213896,-87.7521966762022,686,5,7,61,9,4,10,2023,PARKING LOT,Night,Spring,1
41.723865494750584,-87.7202929408941,203,14,2,52,21,4,1,2019,APARTMENT,Afternoon,Fall,0
41.77798633932563,-87.83354341623597,1929,21,15,35,8,2,11,2019,SIDEWALK,Evening,Summer,0
41.97892305523219,-87.80759429110651,1803,2,8,44,0,4,8,2020,STREET,Evening,Fall,0
41.60719674431488,-87.91086484088483,726,23,47,15,21,5,6,2022,APARTMENT,Afternoon,Spring,0
41.65803632025346,-87.81355109727009,1162,12,26,61,19,0,1,2018,SIDEWALK,Night,Winter,0
41.623001321010875,-87.51504870227876,557,20,40,44,2,0,4,2019,RESIDENCE,Evening,Fall,0
41.620364401159485,-87.52488167824738,463,14,42,21,12,3,6,2018,STREET,Night,Fall,0
42.02773029200551,-87.79930476943836,1908,19,35,47,5,4,10,2021,SIDEWALK,Afternoon,Spring,0
41.951828929690016,-87.69311572867456,234,24,46,75,5,2,1,2022,SIDEWALK,Night,Fall,0
41.83708691454366,-87.54068207400007,473,20,41,49,17,5,10,2022,APARTMENT,Morning,Fall,0
41.6489170803255,-87.9472172798116,1355,15,41,53,4,1,5,2023,SIDEWALK,Night,Winter,0
41.84580793755842,-87.58519239334808,138,20,21,27,16,3,3,2021,PARKING LOT,Night,Summer,0
41.83673588539028,-87.52323370124499,1926,24,38,31,2,5,7,2022,SIDEWALK,Evening,Spring,1
41.68660093495501,-87.9089034195499,918,17,8,44,4,6,8,2021,STREET,Night,Winter,0
41.81692582461899,-87.87734854128519,146,14,43,32,2,2,3,2018,SIDEWALK,Evening,Winter,0
41.79925236719869,-87.51766416375288,135,23,32,30,22,4,10,2021,RESIDENCE,Evening,Summer,0
41.90792504902611,-87.70810693536184,1955,18,8,18,12,2,3,2020,PARKING LOT,Morning,Summer,0
41.917546825433824,-87.94361151448773,194,22,44,63,14,1,11,2023,STREET,Evening,Spring,0
41.62265200488602,-87.83406560055641,1084,24,10,16,16,5,3,2021,STREET,Afternoon,Spring,1
41.78730630731324,-87.74752534657901,1484,5,23,35,14,2,11,2018,APARTMENT,Evening,Spring,0
41.912929957857116,-87.63819099003885,1648,22,4,62,4,6,6,2022,APARTMENT,Afternoon,Winter,0
41.851568129290044,-87.62007782983844,1269,12,48,9,21,1,6,2020,PARKING LOT,Evening,Fall,1
42.02824492059416,-87.50206031918354,467,10,38,62,13,1,3,2021,STREET,Afternoon,Summer,0
41.929346815809474,-87.82061996027731,164,8,30,39,10,5,6,2023,RESIDENCE,Morning,Spring,0
41.681467213540714,-87.70780095415918,1351,6,41,51,13,1,9,2023,SIDEWALK,Night,Spring,0
41.635284373700216,-87.71000440346317,853,15,23,10,6,5,11,2018,SIDEWALK,Evening,Winter,0
41.92120963910316,-87.76745963324875,1643,12,5,52,2,2,8,2020,SIDEWALK,Morning,Spring,0
41.61325565527081,-87.87387714777091,915,6,21,12,22,6,11,2020,APARTMENT,Morning,Winter,0
41.892887790636735,-87.51014454656728,1976,12,6,72,19,4,7,2020,STREET,Evening,Fall,0
42.07011512071248,-87.56600726600004,1678,15,49,62,9,0,7,2021,STREET,Evening,Winter,0
41.88773708893794,-87.7257501372676,855,12,17,3,10,0,8,2018,RESIDENCE,Afternoon,Summer,0
41.79408496310326,-87.67853955979218,280,9,25,11,5,2,7,2018,APARTMENT,Evening,Winter,0
41.92164410922118,-87.84773252589815,1624,19,24,8,4,4,3,2018,RESIDENCE,Evening,Fall,0
41.82912644524576,-87.70529581832372,696,21,22,23,19,0,8,2019,STREET,Afternoon,Fall,0
41.872808394657966,-87.63726344009534,1278,2,13,10,21,6,8,2022,SIDEWALK,Afternoon,Summer,0
42.070732404388266,-87.71817483722603,886,13,17,18,12,1,1,2018,APARTMENT,Evening,Winter,0
41.79305131890039,-87.50437167323678,1658,13,14,76,11,2,10,2019,APARTMENT,Evening,Summer,0
42.08059528191196,-87.67489625468852,726,8,34,39,18,2,5,2019,APARTMENT,Evening,Fall,0
42.05267532097803,-87.78306182933352,1941,13,26,26,18,3,5,2020,SIDEWALK,Night,Winter,1
41.69789556739465,-87.60253158757287,1558,4,19,11,20,3,1,2022,APARTMENT,Night,Spring,1
41.63468065043759,-87.87329186978826,1934,6,26,10,4,3,6,2020,PARKING LOT,Morning,Fall,0
41.65038900068871,-87.77696788383219,1222,6,3,3,19,5,6,2022,APARTMENT,Morning,Fall,0
41.60911091282578,-87.79386847233009,715,21,2,62,20,4,12,2020,SIDEWALK,Evening,Summer,0
41.647221480377965,-87.7556868072015,1495,12,28,71,8,2,4,2023,APARTMENT,Afternoon,Fall,0
41.94150338670818,-87.59819907833207,1686,12,2,61,3,3,6,2021,PARKING LOT,Evening,Summer,1
41.63559432423012,-87.73212213552647,1485,17,22,4,14,2,6,2022,PARKING LOT,Evening,Winter,0
41.75948781514688,-87.59269349738032,211,7,7,61,2,1,1,2023,APARTMENT,Morning,Spring,0
42.02243765548473,-87.69057999358706,552,15,4,8,22,3,5,2019,STREET,Evening,Spring,0
41.61163596786791,-87.7960687544041,855,24,49,13,6,2,2,2019,STREET,Evening,Summer,0
42.00723424129447,-87.58550956534243,1292,17,38,12,23,4,7,2022,RESIDENCE,Morning,Spring,0
41.7409273873867,-87.8427696482511,683,10,39,35,19,5,9,2020,PARKING LOT,Morning,Spring,0
41.65908241381083,-87.8490276590901,238,23,20,54,19,6,9,2021,STREET,Afternoon,Fall,0
41.94836858268208,-87.72297368417533,1971,20,6,51,13,4,11,2021,RESIDENCE,Afternoon,Fall,0
41.91447142338994,-87.83261783931707,330,6,9,43,13,4,9,2018,STREET,Afternoon,Winter,1
42.03873600676353,-87.94591083427196,1362,9,31,66,8,6,11,2022,APARTMENT,Night,Fall,0
41.967535521901944,-87.65826611271554,1083,15,26,15,22,3,7,2021,PARKING LOT,Night,Fall,0
42.00174046519243,-87.72000778033743,352,16,36,49,2,4,7,2020,STREET,Evening,Fall,0
41.741017286285654,-87.74951698347807,1559,21,26,34,8,5,1,2020,APARTMENT,Afternoon,Fall,0
41.688719771889865,-87.51486416842175,660,8,28,39,20,0,11,2019,RESIDENCE,Morning,Spring,0
41.97530737582043,-87.69296036721668,1545,16,5,26,3,5,11,2021,APARTMENT,Afternoon,Spring,0
42.00341736963363,-87.56145578999478,1426,5,10,69,16,1,6,2021,RESIDENCE,Evening,Spring,0
42.09525257100034,-87.88724739370768,171,18,18,48,5,5,5,2020,STREET,Night,Fall,0
41.80630883845571,-87.69385709159175,1386,20,15,51,15,2,8,2019,SIDEWALK,Night,Spring,0
41.786009042896396,-87.5594091679711,1957,14,33,4,17,0,8,2021,APARTMENT,Evening,Winter,0
41.988206480371,-87.68760240922404,321,2,5,27,12,3,11,2020,SIDEWALK,Afternoon,Winter,0
41.77040177012651,-87.62689361984285,1200,23,37,42,6,2,4,2019,PARKING LOT,Evening,Fall,0
42.065378662801784,-87.78258039448451,161,23,40,56,2,6,1,2019,SIDEWALK,Evening,Spring,0
42.029206375921504,-87.90839771733333,1594,3,22,69,5,5,6,2020,PARKING LOT,Night,Winter,0
41.81449701368751,-87.74394486719282,1280,14,22,18,23,2,10,2019,STREET,Night,Summer,0
41.97543553389575,-87.77248427412252,905,7,22,61,2,4,1,2023,STREET,Night,Fall,1
41.97727143704234,-87.55982291792948,224,15,15,4,11,2,5,2023,APARTMENT,Evening,Winter,0
41.65156193441797,-87.84020211394139,840,17,17,1,4,2,5,2019,SIDEWALK,Afternoon,Winter,0
42.05127645333978,-87.5149695976092,1975,1,45,50,21,5,3,2018,PARKING LOT,Evening,Winter,0
41.85262618622393,-87.51883784608798,260,9,28,70,16,1,5,2019,PARKING LOT,Afternoon,Summer,0
42.01322873305387,-87.83856576061785,640,22,22,20,9,6,6,2021,SIDEWALK,Afternoon,Summer,0
41.76002480051531,-87.7933766200352,725,14,21,20,6,5,5,2019,STREET,Evening,Summer,1
42.0477616142481,-87.54699991660675,1714,16,42,46,3,3,1,2021,STREET,Afternoon,Winter,1
41.794600839367085,-87.51502000059675,1658,21,17,27,9,6,12,2020,PARKING LOT,Afternoon,Summer,0
41.60541882574015,-87.75045240372378,205,13,5,26,6,0,12,2019,APARTMENT,Evening,Fall,0
42.05269098820963,-87.8055513294616,1254,6,18,32,22,4,7,2020,STREET,Night,Summer,0
41.64564333839307,-87.71325769403681,1480,22,17,10,10,1,3,2022,RESIDENCE,Evening,Fall,0
41.75965681879521,-87.64050385713541,1808,1,4,12,20,0,7,2023,PARKING LOT,Night,Winter,0
42.0750309835254,-87.82693646808126,875,21,7,74,7,0,5,2019,SIDEWALK,Afternoon,Spring,1
42.07530357346878,-87.61858707142142,1977,4,25,24,7,6,12,2020,SIDEWALK,Night,Fall,0
41.88671894406164,-87.92675418929842,1920,3,37,51,4,1,3,2022,PARKING LOT,Night,Fall,0
41.9159186060849,-87.92781747825602,101,17,40,38,4,4,11,2021,PARKING LOT,Morning,Fall,0
41.82422276098916,-87.7761705326845,332,2,40,46,6,3,6,2021,STREET,Morning,Winter,0
41.74660538584904,-87.79093706357268,468,19,43,8,21,1,1,2023,PARKING LOT,Night,Fall,0
41.76433227268496,-87.80796505308479,1374,20,9,55,3,1,6,2023,PARKING LOT,Morning,Winter,0
41.93625922803852,-87.72904110679899,1045,23,19,31,1,1,4,2021,RESIDENCE,Night,Fall,0
41.97618726471884,-87.8056698879598,1956,22,9,16,23,4,4,2021,SIDEWALK,Morning,Winter,0
41.995789521862925,-87.86348393668936,1231,8,23,20,18,1,5,2021,STREET,Afternoon,Spring,1
41.99480907139728,-87.81073870291013,1399,15,31,38,1,1,9,2018,APARTMENT,Evening,Winter,1
41.64560305152435,-87.5112930772354,279,6,32,15,15,2,1,2023,STREET,Morning,Winter,1
41.847210152351295,-87.76499896235232,1848,23,31,76,11,2,3,2020,SIDEWALK,Evening,Spring,0
41.628779380008325,-87.74987925041376,392,20,17,34,14,2,11,2022,APARTMENT,Morning,Winter,1
41.87476444116187,-87.69055475452198,683,2,48,72,9,2,4,2022,PARKING LOT,Night,Winter,1
41.82076525068669,-87.5074966542136,894,15,39,19,22,1,2,2019,RESIDENCE,Morning,Fall,1
42.04385209137915,-87.84127942560391,274,20,22,69,5,6,9,2020,RESIDENCE,Morning,Winter,1
41.77545750627604,-87.64342305026041,222,12,35,63,23,2,11,2023,SIDEWALK,Evening,Fall,1
41.65853350821381,-87.62780688790623,326,3,30,32,12,0,7,2018,SIDEWALK,Evening,Spring,0
41.67149584102642,-87.67670401244312,543,10,40,37,5,6,1,2018,RESIDENCE,Morning,Winter,0
41.98075531585874,-87.91013974716351,1936,14,37,66,22,3,9,2020,APARTMENT,Evening,Spring,0
41.90910903165813,-87.64540747587759,527,22,26,7,1,2,6,2021,APARTMENT,Morning,Spring,0
41.650561338061394,-87.92115738003372,1206,14,6,48,13,4,2,2021,STREET,Night,Summer,0
41.6420534030575,-87.68173580770255,864,3,34,11,17,3,1,2020,PARKING LOT,Night,Winter,0
41.95048456572956,-87.61718847025021,1781,1,32,75,5,5,6,2023,APARTMENT,Afternoon,Winter,0
41.6363815031821,-87.85506354922103,731,20,25,31,18,5,7,2022,PARKING LOT,Evening,Fall,0
42.01093002964518,-87.57127009660576,164,1,13,44,13,0,10,2021,SIDEWALK,Morning,Fall,0
41.95312111357825,-87.93634078751015,1404,2,38,45,12,3,6,2019,APARTMENT,Night,Summer,0
41.64067439032095,-87.57028421135377,1918,19,38,72,7,3,7,2023,APARTMENT,Afternoon,Summer,0
41.6424188570426,-87.74285192721075,1514,24,2,56,4,0,6,2023,APARTMENT,Afternoon,Winter,1
42.093319789250586,-87.85208542703076,527,10,5,32,12,5,8,2018,STREET,Morning,Winter,0
41.78713539787806,-87.88979983475272,717,4,11,21,5,2,2,2021,SIDEWALK,Afternoon,Summer,0
41.785321073533446,-87.52101177458793,1024,4,11,31,21,0,9,2022,RESIDENCE,Afternoon,Winter,0
42.00639978362875,-87.91730048558848,911,13,24,1,18,4,9,2023,STREET,Morning,Winter,0
42.07362428869193,-87.86040796102884,206,9,14,11,10,0,11,2021,STREET,Afternoon,Winter,1
42.093000531911436,-87.79347994365513,1671,7,45,68,15,1,9,2021,APARTMENT,Afternoon,Summer,0
41.97668909262947,-87.6708943179675,758,16,30,36,4,5,7,2018,STREET,Morning,Summer,0
41.78812979276546,-87.70483951162576,1385,18,40,59,11,1,9,2019,RESIDENCE,Morning,Spring,1
41.641750358349334,-87.89346042841446,1282,3,47,67,16,5,1,2023,STREET,Night,Fall,1
41.98857345796372,-87.81962240731781,364,20,44,56,1,5,3,2019,STREET,Afternoon,Spring,0
41.8792021248679,-87.84256170301128,1591,20,35,51,9,3,2,2022,APARTMENT,Night,Winter,0
41.81211100462349,-87.85390571547934,1325,10,21,29,14,2,11,2020,SIDEWALK,Night,Winter,0
42.053177192547366,-87.76498504858401,254,24,5,2,18,2,1,2020,RESIDENCE,Evening,Spring,0
41.65559874115308,-87.63318584633376,1136,22,38,6,19,5,5,2020,APARTMENT,Morning,Spring,1
41.846312552145434,-87.85214618050225,1420,16,2,31,16,5,1,2022,STREET,Evening,Spring,1
41.605676822383714,-87.78499450413366,995,3,40,54,18,1,3,2023,RESIDENCE,Morning,Winter,0
41.83433032099706,-87.77408715792149,1957,11,37,40,18,4,6,2021,PARKING LOT,Evening,Winter,0
41.62815163784092,-87.51059456175406,1621,10,49,17,12,0,6,2019,STREET,Morning,Spring,0
41.65940895813404,-87.52040013940442,1720,16,34,5,12,5,3,2019,SIDEWALK,Afternoon,Summer,0
41.65876312338855,-87.58993808776157,1092,8,11,2,15,5,4,2021,STREET,Afternoon,Fall,0
41.92460515105803,-87.84125348563137,1915,9,36,58,21,0,7,2023,SIDEWALK,Night,Fall,1
41.973022439632715,-87.91938320865876,344,15,11,12,20,0,6,2019,PARKING LOT,Evening,Spring,1
41.89168438254858,-87.80739313802572,1423,21,9,5,2,4,11,2023,APARTMENT,Night,Summer,0
42.08108627423727,-87.82994245275478,1485,3,6,60,3,4,2,2019,APARTMENT,Evening,Fall,0
41.78743528976185,-87.72233338993412,1477,4,34,41,6,0,9,2020,APARTMENT,Morning,Summer,0
41.74285604314093,-87.60002244046949,1951,13,47,20,2,5,6,2020,RESIDENCE,Morning,Fall,0
42.03429956409473,-87.56375467750452,1644,12,37,72,8,5,2,2018,SIDEWALK,Evening,Fall,0
41.71179791925973,-87.56981116156527,485,21,32,1,7,0,7,2018,STREET,Evening,Winter,0
42.081611269720305,-87.78814599744962,858,9,12,56,17,5,11,2019,RESIDENCE,Afternoon,Summer,0
41.60607723734491,-87.6407445454427,1435,14,45,70,20,4,11,2020,RESIDENCE,Evening,Fall,0
42.08493941335382,-87.8092246111141,513,19,32,56,13,0,10,2023,STREET,Afternoon,Summer,0
41.62157995597529,-87.92259250554417,1401,7,17,54,19,4,10,2018,PARKING LOT,Evening,Spring,1
42.04557155684904,-87.63429563047868,1873,16,4,11,4,5,4,2018,APARTMENT,Afternoon,Spring,0
41.86385055454315,-87.9455776013436,814,22,42,3,2,5,1,2020,PARKING LOT,Night,Summer,0
42.09648239805965,-87.76586783564368,858,20,33,28,9,3,10,2023,PARKING LOT,Afternoon,Fall,0
41.6368982823677,-87.80177932881406,846,5,43,5,10,1,9,2018,APARTMENT,Night,Spring,0
41.876927142200664,-87.63798010766652,692,10,48,16,16,1,11,2021,PARKING LOT,Afternoon,Spring,0
42.08465126780955,-87.60518953725783,1479,18,43,31,7,6,10,2023,RESIDENCE,Morning,Fall,0
41.86154892208508,-87.81315741381293,1648,11,9,28,8,4,8,2021,STREET,Afternoon,Spring,0
41.91469931906763,-87.58476784349982,938,7,34,7,7,0,5,2020,RESIDENCE,Evening,Spring,0
41.94787434449231,-87.81773745777278,115,14,39,9,19,1,3,2020,RESIDENCE,Night,Fall,0
41.827270532383885,-87.74915313800605,1092,20,30,39,1,5,4,2018,SIDEWALK,Evening,Summer,0
41.91377904004203,-87.62284166284364,1168,18,20,43,3,2,3,2019,APARTMENT,Evening,Summer,0
41.89215715596155,-87.63818589684885,1444,11,39,27,15,0,10,2022,APARTMENT,Morning,Fall,0
42.050579005245496,-87.50568418745951,750,22,23,76,8,4,8,2021,RESIDENCE,Afternoon,Fall,0
41.62272319017073,-87.84867753910284,1449,12,41,33,8,5,5,2021,APARTMENT,Morning,Summer,0
41.740481594796115,-87.65195693890719,247,18,44,56,20,5,11,2023,SIDEWALK,Afternoon,Fall,0
42.07520574203828,-87.6756431412759,454,2,35,2,4,2,8,2023,STREET,Evening,Summer,0
42.04513189194546,-87.53820569547949,1359,23,23,14,2,4,1,2020,PARKING LOT,Afternoon,Summer,0
41.82782837639286,-87.87963703625981,802,1,48,13,13,6,9,2019,APARTMENT,Morning,Winter,0
41.91006629890077,-87.61169082638588,712,23,39,24,14,0,11,2020,RESIDENCE,Night,Spring,0
41.73869059149057,-87.69427912267905,204,10,23,69,5,5,10,2018,APARTMENT,Morning,Fall,0
41.69406057986188,-87.82640035859545,1597,21,37,34,15,6,3,2019,RESIDENCE,Morning,Winter,0
41.83184920246999,-87.73650428863377,1885,1,23,19,22,3,1,2018,PARKING LOT,Morning,Summer,0
41.77667611401303,-87.7998005313186,495,6,39,30,9,5,3,2021,APARTMENT,Night,Fall,0
41.89182805592544,-87.6893089687452,1569,7,28,49,13,3,2,2020,PARKING LOT,Evening,Spring,0
41.6388673184825,-87.5499497251334,705,17,19,43,11,3,7,2023,RESIDENCE,Morning,Summer,0
42.08719740383309,-87.69381275701451,1343,9,49,16,8,0,10,2020,SIDEWALK,Morning,Winter,0
42.093105372239805,-87.66572491175303,1933,7,48,52,22,0,4,2022,SIDEWALK,Morning,Summer,0
41.949080857009875,-87.71656346879838,950,17,30,49,18,2,7,2019,STREET,Night,Fall,0
41.868048183172064,-87.92697552209954,541,3,21,11,11,5,3,2021,RESIDENCE,Night,Spring,0
41.75476380814317,-87.84521364940576,1768,16,24,47,12,0,6,2022,RESIDENCE,Night,Summer,0
42.006897509853474,-87.72859922175556,972,5,21,35,22,0,7,2022,RESIDENCE,Evening,Fall,0
41.94236558627694,-87.81039412231489,766,20,26,71,12,2,7,2020,SIDEWALK,Afternoon,Fall,0
41.681308469672445,-87.86820638100747,1151,18,36,29,16,2,5,2019,SIDEWALK,Evening,Summer,1
42.05546359224692,-87.7231402211367,893,1,26,54,1,5,6,2020,SIDEWALK,Evening,Spring,0
42.01126862146159,-87.80473559294848,574,4,33,23,19,6,3,2019,APARTMENT,Evening,Fall,0
42.074899956645964,-87.83385156057197,727,23,36,24,22,4,12,2022,APARTMENT,Afternoon,Winter,0
41.962859754194184,-87.74120656215183,1428,11,4,10,8,1,4,2018,SIDEWALK,Morning,Winter,0
41.906707597967895,-87.89002208386303,1869,20,9,61,20,5,11,2021,PARKING LOT,Night,Spring,0
